Timestamp(ms),ECG_Value,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,TempC,IR,BPM,Avg_BPM,target
320,0.5311898269788493,-0.9723802020207217,0.02321049229428549,9.597772186684145,-69.81343834906588,28.35661774847848,13.67663316244823,37.284071721750855,372.0,73.4598285790713,75.45987474914901,Amusement
330,0.3594189266809762,-0.30731629240028696,-0.2583852603984791,9.911489614103408,94.60347411873231,-67.68186190899357,64.95007034703252,37.39047435924994,361.0,78.8983026613467,74.79191124386296,Amusement
340,0.5358208668397981,-0.07577044541794808,0.45693722318089713,9.825629815719193,-5.783025474357636,-38.979949990919955,-19.30554691140429,37.087521294370625,462.0,81.55154373059804,74.49567536286006,Amusement
350,0.2389017012848498,-0.3743349545894548,0.16167301310539758,9.772402499547098,70.00213749434235,27.835782662439943,27.835203842437114,37.385661419441526,473.0,81.97841905394978,74.29814747358927,Amusement
360,0.35656409619519813,0.48972339117949054,-0.31117384629793693,9.80276508995981,15.768580848916832,-54.593735090177475,1.710393746912535,37.262571146999086,202.0,72.18915986710849,75.33342562438096,Amusement
370,0.040553923674040565,-0.42904241338818977,-0.057101603425082456,9.852137255804251,7.2942425279745535,-10.019448242788485,8.057768365897708,37.49714599913597,227.0,73.95389063127736,76.24867755129945,Amusement
380,0.058979222546048704,-0.13201334600909512,-0.26268547601542713,9.719036047953596,40.19497867596063,18.559147054622134,45.85405279237595,37.53747721031295,525.0,66.58280903889525,75.78552025745236,Amusement
390,0.18339133271582048,0.0392221731858274,-0.4148399192893008,9.683254291189654,36.49531131908899,-34.90375423630878,15.235072688688712,37.81791272840372,348.0,70.97064966751906,75.09945786174124,Amusement
400,0.18888257645089251,0.43238198671983463,0.2778532642594924,9.829376788264653,20.38661752988572,29.960398093056497,16.148882371488988,37.41592663464271,739.0,79.8242581654873,74.43110061020198,Amusement
410,0.06075964828661219,-0.4307586453538318,0.5728249921410391,9.653244083357746,64.3718049797879,-84.1368631560411,32.17522011929407,37.36515926331643,687.0,83.07791411774116,73.8733392842168,Amusement
420,-0.033981870241258566,0.3489491256464879,-0.41957027214574233,9.861237913357172,20.671772576566205,-40.16673772590738,-10.94858188628656,37.338876860315466,637.0,68.82825564060039,73.74962153754514,Amusement
430,-0.11642181535168644,0.0030699183058761144,0.16889077100717126,9.544612459364325,19.365144855403784,21.598534242356703,-25.176290020170192,37.22936674143786,264.0,72.03767870423553,74.06626299664944,Amusement
440,-0.3174410860243122,-0.2944525953143853,-0.1951927707365481,9.954373345598848,-1.0977566150337088,-87.52539632999797,-31.344275820631008,37.36769676869233,555.0,74.86797121520536,74.67106241922446,Amusement
450,-0.2853332147392487,0.1386310422789812,-0.14613761512940882,9.870889622361958,80.8601233721343,22.460601734642132,-58.990697681280054,37.24091971797219,732.0,76.40080579409803,75.0667713170334,Amusement
460,-0.3120315403609421,0.059717908672041006,-0.17771817727166075,9.838404460147082,-41.787017738628975,-3.8083803406974606,61.686213898209665,37.33369219525392,451.0,70.95198240039177,74.85748762448652,Amusement
470,-0.18624426632349186,-0.1800650631476384,-0.2591972309039448,9.947403647591829,89.0775895661649,32.43136436223511,-33.09625097165049,37.56351950712159,434.0,77.12030522232045,74.05290734761788,Amusement
480,-0.32642969374897485,0.020940625497005674,0.014556488383448097,10.049821166669387,-0.39612292998941223,11.443511602748908,-6.63760870757316,37.09869148694407,426.0,72.63080326464542,74.45188883829456,Amusement
490,-0.6317045226125644,-0.11559407905852806,-0.24928503492331133,9.95215550975272,-71.2108906539432,69.8715354824548,-8.30439899666762,37.5279757122258,724.0,74.9277386456086,74.69331606590809,Amusement
500,-0.43133812550660305,0.034055203575374414,0.08113704773395164,9.523868865300255,14.261052780910516,12.11656518460962,9.222200934273022,37.56342301346797,512.0,77.73142124001849,74.66233746478488,Amusement
510,-0.5638546429055135,0.198639202356314,-0.015071432834741084,9.608063454989646,-23.008836842038264,-25.290813601109512,24.472116376178903,37.27638629460178,248.0,75.03211134905469,74.337251370434,Amusement
520,-0.6433506158757942,0.4758050448436056,-0.07168441405992292,9.706277213345649,27.782581149326987,-0.315066492829267,25.814204650792362,36.875629020198275,317.0,72.81807054736716,74.61265509906129,Amusement
530,-0.5299999499279789,-0.3713446496480547,-0.27226909861247933,9.803913657531625,-28.528574776287684,24.631226824054973,-17.492323157068153,37.17843560258111,253.0,74.45195098037084,75.1999481620816,Amusement
540,-0.517533645197187,0.63991001239688,-0.1730313991704998,9.877648853070369,-27.666213915956384,14.915165175290369,-5.013651413592345,37.55939890931222,764.0,74.55818520397332,75.71732755958769,Amusement
550,-0.5637087261076684,-0.5856263398567505,0.22661736774772678,9.691138428026981,-111.61317506996542,10.11224844663947,8.47739851464899,37.29542638754022,243.0,73.14994485058936,75.57681353601225,Amusement
560,-0.8065390839346794,-0.045535528510674994,0.15027515628731422,9.828015014671562,-3.562278417400748,-48.09668292002007,-7.460733785506412,37.10013955354101,252.0,73.70601968666449,75.65214861426576,Amusement
570,-0.7692984231988798,0.17649516194537296,-0.2932665734395653,9.686692560147002,-117.94813911066822,-36.15693249401107,48.22036728059978,37.19904501575435,785.0,82.99323585252358,75.48202773448227,Amusement
580,-0.7146408169458638,0.08429756032050979,0.02979969162876776,9.708272329551209,-88.27776662157494,-57.16319582870713,14.72924854914754,37.46812400530091,757.0,77.8045972397062,76.2867829985389,Amusement
590,-0.655239895811936,-0.18680985594617813,0.2254161370115367,9.589000835472767,34.35237692152256,74.21330526021748,22.046333581494522,37.409346713640275,724.0,73.5225984098542,76.52640899660085,Amusement
600,-0.8433307091243858,-0.062436675107182565,-0.5008215843364116,9.661515013083365,40.26274732125482,-63.75336375200316,19.886438060022382,37.25221358016606,301.0,78.48477202255368,76.5169394042014,Amusement
610,-0.8171681256156648,-0.14790028039764985,0.1630080577139805,9.59724730915755,18.413559289846216,-27.094398473478932,35.204215724559745,37.22663511763706,597.0,73.33090255121995,76.9258033820476,Amusement
620,-0.9321917749931948,-0.17680942708326344,-0.198787127683754,9.653619012053401,-38.27928441886172,-35.71607470686069,5.430646761111209,37.22164837019123,337.0,80.86562318793321,76.2697633373469,Amusement
630,-0.942976373002152,0.2548806291063074,0.1711796005779478,9.958046269491177,4.712284014720448,43.99145336524703,-38.90495843867539,37.115517963100295,586.0,76.84821096099047,74.90705601763965,Amusement
640,-0.6973859497287029,0.1071046457895142,-0.22897774696275505,9.65759016667521,-11.748964646641012,-32.56358968403397,11.990638552579249,37.623075137893885,310.0,74.46348927997886,74.02963379046952,Amusement
650,-0.6230809971544523,-0.20787287857819625,-0.5414646301993556,10.19485730972561,-53.84885153861561,55.90497902363185,-19.54070681375487,37.23553590615773,216.0,77.23858462905139,74.24884549686594,Amusement
660,-0.7809465256562591,0.2698799626299752,-0.4882627313649488,9.873997685132133,82.671483459387,-19.777278357249173,-15.858500452492706,37.543431704165094,381.0,67.1456192396575,74.7666257943531,Amusement
670,-0.6339684809672487,0.0921898562629828,0.014425483998414597,9.827725418554232,43.21758135432639,28.104195158224933,17.590920562652798,37.60426321038449,735.0,69.36616265545098,76.04918561232743,Amusement
680,-0.6887966150910181,0.24385863565168803,0.07791675051644456,9.671246332972819,-8.630738783630676,-48.910364451231295,37.14849214300907,37.49966217962959,740.0,69.03037496800472,75.78164884425449,Amusement
690,-0.7832473517005778,0.18888865257708368,-0.2712949875313226,9.905046481911349,-10.969636523481203,110.0989810665886,0.6381473020818494,37.21367593745639,370.0,75.71471547381853,75.84724998562768,Amusement
700,-0.6320948677406028,-0.24869850327662169,0.19157773763321218,9.713654326064335,1.4955662814732609,-65.05894673020977,9.264990377968914,37.38074601806732,608.0,83.66257499742545,75.00037219055342,Amusement
710,-0.4566891999207851,-0.16805431205909085,-0.49845601868068795,9.818301472196804,-90.26457880087453,10.205993580666195,51.06644833905714,37.295160878721816,577.0,86.15650073096316,74.50517682778127,Amusement
720,-0.6077002292820773,0.22418808153697853,-0.01982393959419497,10.18401268074032,-3.5797343338015892,35.0676230154037,7.2225953846570485,37.11925962785397,387.0,78.19025550720379,74.8967230278614,Amusement
730,-0.37436273714139895,0.18311107963003945,-0.363304859928737,9.785591015041303,-39.8606763930455,16.296782553913594,78.05049342541184,37.364871856344315,429.0,77.50422237472229,75.14968296319074,Amusement
740,-0.8320141817463248,-0.00627047818924444,-0.19555083234064774,9.972390998942853,-53.77882211068089,0.17372858920611733,16.965289368946326,37.06419204176804,318.0,65.99471132923631,75.66257355709789,Amusement
750,-0.3715999013089519,0.0351982149926346,0.014219601394924205,9.694523536231118,-4.315765971153446,-8.055364417784757,-52.82288277467453,37.53753587769231,355.0,72.2866310013299,75.35505672086747,Amusement
760,-0.4096940557804563,0.3832994687365275,-0.2581240095851857,9.794751726425456,84.56758555139155,-1.049083017641315,22.600248633135976,37.20707654054032,664.0,71.0610812404588,73.49914931593703,Amusement
770,-0.4035447705530943,-0.17747141665074898,-0.1153666632689476,10.065620095345327,26.562886703712593,6.650196227313517,11.434751546483334,37.340231931174564,303.0,71.89576200874441,72.75745437089947,Amusement
780,-0.3020876402855018,0.16412921435101138,0.30188784276433217,9.705954941331836,-25.63860896612532,46.751433400045556,38.69258262248237,37.356657574309224,701.0,74.15928090707605,71.90205730730918,Amusement
790,-0.495263157597875,-0.06065779573016822,-0.1730675608569446,10.07186728369954,22.89329968482849,109.24664485094783,20.19544053809875,37.24821900525918,374.0,72.63954711151436,71.77125850189253,Amusement
800,-0.225312536272385,-0.06530436096816608,0.2507076336195425,9.906162790318321,79.72504311245824,-32.0207016389002,-4.153679519513214,37.41733876029505,620.0,65.10350094812107,73.70882870384389,Amusement
810,-0.09716493859881123,0.329633055596157,-0.33891205639728544,9.71562998361586,54.05491578725282,-70.78430848507784,-36.728947088680975,37.20501926867549,333.0,78.73955128058768,73.52047330791768,Amusement
820,0.09705791348800985,0.24762490469640894,0.15894125337458484,9.894861160858328,0.8420143761095695,14.870463647303644,-6.270697718580759,37.47425945949145,590.0,69.63628487130097,72.64922142249863,Amusement
830,-0.08229650254750803,0.24405289080019155,0.4324705861973701,9.945883167444011,-28.74637044903145,106.47460179739664,-25.515613626279002,37.03080406395065,700.0,76.19623432055575,72.81664311068414,Amusement
840,-0.056823777803367434,0.3916436421462987,-0.7414933500381867,9.89327149433258,28.9673722229204,-56.972207469449366,-17.41570349414168,37.32527591590928,232.0,85.37041334874986,73.45119483747581,Amusement
850,0.04005574162129897,0.006301152489827715,-0.23906857664114303,9.564466292016432,14.997825502142241,104.82121497701209,17.65735213261829,37.68778579981166,254.0,70.40307704206788,74.66641385343469,Amusement
860,0.26961623853577427,0.20458589138848918,0.173121638154162,9.69092942362627,42.275131514689996,88.33891472452817,50.097135130542185,37.099933735078885,718.0,62.348562386268355,75.04128896139638,Amusement
870,0.25781168157302187,-0.09308002697803681,-0.0609136158128978,9.762872204667275,29.07519044304956,-29.223858988968964,11.840145894689433,37.164451005895025,211.0,73.56997889059944,74.91568344495587,Amusement
880,0.21214311408756903,0.09724990574653262,0.11134376201139265,9.788834985634994,53.82856353266005,25.44210545421756,-35.87649186105553,37.40278156993178,727.0,80.50479817499286,75.21939972943575,Amusement
890,0.3930925567682299,-0.039042916310305376,-0.18119555601474616,9.893100814632602,-28.465538484246327,79.28566051218884,13.338080046604222,37.33591635638792,754.0,84.79173727110297,75.04680212022811,Amusement
900,0.39705224520313676,0.029098789497815455,0.025976936241869975,9.826655150139988,71.30945388025077,-15.594077414446295,35.898944599369536,37.37012601985471,572.0,68.85225202773792,75.33193245886164,Amusement
910,0.5533528762513621,0.1785471076310741,-0.04670317061762384,9.599698346193486,3.0158553729235518,-2.0700759487162834,-18.293487129581465,37.39783742602953,683.0,77.48349611618261,75.04013959045727,Amusement
920,0.40209786689040206,-0.24546620497004173,0.3503346184979422,9.857029677650894,114.99227050812738,-26.008310107232493,-4.0205150001875305,37.42694429371235,427.0,72.67344771609973,76.43215318257772,Amusement
930,0.493490036355669,0.627716182705638,0.07632625299036393,9.891587861792575,-35.86786614147511,-56.96418203152788,0.4406458418759128,37.521939968391244,506.0,74.47025822847932,76.80900187940048,Amusement
940,0.5291942415344664,-0.3018052144499106,0.10128079862256065,9.883968567189656,61.99887099471353,-37.461110823977954,-23.5469493924672,37.3819637313857,656.0,88.22171673508518,76.80141522437087,Amusement
950,0.44078880044477686,-0.36425658383631965,-0.1235630898367402,9.962117108833194,26.126501085630665,-67.38607998422054,19.448413015315772,37.25174846907629,359.0,67.48514835802423,75.87123307399602,Amusement
960,0.6886058338214962,0.34743326205002034,-0.14628186722174805,9.925088323182337,-17.527015380092408,1.549064250232652,-3.628444458233447,37.434514740240544,530.0,76.26869830747287,76.6400331409743,Amusement
970,0.7173479576165085,0.23749880818888075,-0.12976745634588627,9.868877011884265,-28.199224626075424,-31.883223804551164,12.585973317210833,37.67997638697904,424.0,77.33846585882716,76.19585924564514,Amusement
980,0.7156867541181061,0.18723594511564653,0.11833564271348905,9.789475143281203,-17.242244294955928,11.776098392032571,-26.624765334063003,37.273473250723484,703.0,80.42893162469673,76.5630779446577,Amusement
990,0.7119113094625489,0.18850365277928396,-0.12629534424607888,9.550855859972602,16.435547895852796,-78.57986195129548,-13.123749009702314,37.10509413906587,655.0,75.48991576735447,76.44445598406107,Amusement
1000,0.5910007239900732,-0.0036740318540743866,0.08693245706892387,9.864442732869888,14.699775296149145,35.266901206715616,21.67144073483314,37.52141613385739,244.0,76.54025269752051,75.43307025548059,Amusement
1010,0.726827947599896,-0.26917631144574944,0.6226202395936317,9.831153153074467,-28.024615214124143,46.036571929460834,-11.18499456275301,37.27592376720928,413.0,73.04175716289105,75.99975025165634,Amusement
1020,0.7482230133830821,0.0227413674581179,0.2613374110295077,9.840736825579306,0.4329653367537567,-117.69746460967238,51.80891553700215,36.86546609079719,258.0,76.34563470622554,76.06143061786014,Amusement
1030,0.7006336150079437,-0.2031485134536335,-0.09780705965035234,9.608487713626955,113.85838174477338,21.178497632870503,-11.989085568438071,37.46948433543008,394.0,73.28403862251295,75.81295262513494,Amusement
1040,0.7805825499631318,0.29253592002532536,0.36036417664918347,9.637841518938762,90.35294098011036,60.768060817261784,6.740541772556577,37.19293436280921,688.0,78.10785944928026,75.83308458805136,Amusement
1050,0.8469074855603619,-0.044117214450641595,-0.12242261190646542,9.957972927999936,8.311556507124635,-84.77708936462376,27.977724956192695,37.28189334353917,356.0,73.15194831978182,75.75839614952166,Amusement
1060,1.0187114487025846,-0.24764915903775345,-0.6114373605533562,9.794066726921502,0.5927104572786037,79.12853730766628,-42.55097198799095,37.3663960661138,425.0,76.88550196951093,74.71785464566616,Amusement
1070,0.8027638363943754,-0.09641575249589802,-0.30242589327522124,9.902225104605895,15.289781218924084,22.205945074442248,-52.824264359423275,37.33809993595581,611.0,74.85368593157511,75.54463967973405,Amusement
1080,0.7977234781006326,0.1238794362826873,-0.5612375763077567,9.80424775641957,28.858358302888472,-30.326296586349724,-45.76968943710284,37.4418903634278,404.0,80.63025125386085,74.95721005868019,Amusement
1090,0.7385296440733495,-0.1691173658411924,-0.1054540452123926,9.804463420924362,-60.403267133735696,11.380623368730255,37.87752310281546,37.21290272588603,278.0,74.74303138205757,74.8019230271045,Amusement
1100,0.4936090961369305,-0.24666611866992944,0.00552551375686551,9.9407425708964,-6.813238638948102,43.125976598460554,-16.555744376773404,37.40262115963522,323.0,66.1348376589656,74.19330643515474,Amusement
1110,0.6929653386817146,0.07310616344757369,0.5029311936825848,9.722593290767394,-75.42530144381581,6.1140870299301575,76.74597857004757,37.248090664483215,670.0,81.30960750356996,75.06533064976195,Amusement
1120,0.6717043445495732,0.07348997133261682,0.09807821212924879,9.814418116541148,14.331428228791147,12.721265814187356,-16.92742795972166,37.4477620961775,417.0,70.47133849568691,73.80894334582152,Amusement
1130,0.92461979920753,-0.15208295261133892,-0.06573015864265927,9.730658706694244,26.98976040968421,-42.26509309832336,5.536539095911109,37.42307349680261,715.0,71.7311683067559,75.392449019494,Amusement
1140,0.5669271781128046,-0.14131149168549684,0.24882167435504673,9.734825565885153,-18.616874769502957,-6.472219649688757,46.26329857703627,37.11291225959108,303.0,72.02169352978254,75.35745229864095,Amusement
1150,0.5838233658229853,0.06961498120729089,-0.6633405927023656,9.753624181479704,71.37149289540913,-75.13915751831094,60.182786644773685,37.517196423235006,592.0,81.87219046585409,75.49476861749976,Amusement
1160,0.49798767666793176,-0.43442530244919725,0.07068436743256978,9.833320065745058,-73.5846359881235,16.803700704276373,61.845107299091936,37.19280731097719,633.0,64.32162893010653,76.35383785129507,Amusement
1170,0.3135737947870615,-0.42223913231296656,0.23125955816609003,9.728187706750479,-67.74644310865435,-58.05188810240254,36.25098691779427,37.46161155965623,530.0,90.68874266829997,75.86565413836689,Amusement
1180,0.5400372990504121,-0.2155332663757308,-0.44357587373395246,9.988363418836029,20.177715597983912,-33.97983075958861,30.72187577434387,37.373457462680264,342.0,80.28028404533026,76.57908150298786,Amusement
1190,0.4399245772431597,-0.06403414551355417,0.34312621296207874,9.665808904667076,60.075053531986036,75.43277866007878,17.775808476035493,37.667636735359025,739.0,76.1161945706458,77.2285724652873,Amusement
1200,0.38942347579290804,0.09327226967940137,0.10154892224832424,9.771969253375797,96.86240983785393,42.87269135140548,23.350832284999132,37.25530680352563,477.0,74.72552999691857,77.80420534531078,Amusement
1210,0.1285067706862601,0.4426068650848656,-0.12458637417024038,9.734040341258874,-18.84357271141689,32.66404698494788,-16.535571489856004,37.23013664077636,432.0,76.42777037428829,77.161776639353,Amusement
1220,0.34775192607183725,0.2572978869606058,0.18983455983188544,10.01704668265306,41.66933106971744,-34.47078244583997,-24.545966502669216,37.29611607882245,728.0,77.60561214189669,78.13094453618868,Amusement
1230,-0.048041656238468164,-0.04798155898902813,0.6812078573413187,9.829483216476737,-8.50049220832067,-19.20228956759852,-0.10123372232856154,37.23936404343314,770.0,78.22607792975029,76.48643362753192,Amusement
1240,0.13068429567837941,-0.005704862370806649,0.054559876517548546,9.954776680920295,-14.950796257098844,45.48634296267872,-5.105538675747853,37.45998838038841,289.0,77.77802233001724,75.86095108282255,Amusement
1250,0.2628546750971977,-0.30075880939134264,0.07446617589010082,9.577165944044454,44.18676991366086,2.276642022504693,-13.596841479818256,36.97673787831268,691.0,75.44790340627624,76.31621667419151,Amusement
1260,-0.17912580343802897,-0.005553940797716979,-0.13780826986207323,9.84005753988039,37.97017436355351,107.73098983084624,20.89162342370146,37.089263516170725,398.0,74.01330789846337,76.64044203564008,Amusement
1270,-0.18813619884893762,-0.08659759167604149,-0.2549533108394375,9.933444619343517,-76.26037012673387,29.338617340352265,28.65915625711532,37.08643941568416,561.0,74.24363358173244,75.0274706808791,Amusement
1280,-0.16745844494898782,0.09681556810142684,0.24910074496327367,9.812342598391314,69.78772520155341,9.555659901171014,2.6522065887554205,37.49006151839471,640.0,74.0254585982366,75.09485985495432,Amusement
1290,-0.29805034375557216,-0.24816928306569688,-0.25682514777266013,9.959822056259803,70.4792773616457,-21.146595055061468,44.32590243165785,37.64212267451638,225.0,80.66885048433532,74.8696201593387,Amusement
1300,-0.48057925387567774,0.1558039542723517,0.02146987116581774,9.722406732484945,-13.578361151314716,9.515243082692244,-34.25067342400515,37.279110156292504,224.0,77.96778361140431,74.58246354811402,Amusement
1310,-0.341465056344023,0.4598216739007733,-0.143297234029535,10.011402116027838,15.079376701635226,-4.5678899050747,-5.809783778391544,37.266235655361996,593.0,60.2980568266786,74.34341398094195,Amusement
1320,-0.5303750069557416,-0.032628044537057276,0.14369394772391755,10.144834718542889,16.21880538235967,41.49033047482001,-21.504669618084147,37.31401043262263,706.0,78.27950388264881,75.00413955108861,Amusement
1330,-0.396984067625183,0.12051351662968243,0.10009863158608448,9.745574215934052,19.025469342455132,52.02431672856551,-55.9960985121918,37.53237566052164,500.0,75.97368097359387,75.55353942397679,Amusement
1340,-0.6124839971406167,0.20704319751333375,0.31126198327736976,9.733174621789885,-33.53724914715684,-45.62706180646019,-2.4804205752809776,37.11452937316188,538.0,74.90645621777051,75.26455473024131,Amusement
1350,-0.36164555614084665,-0.12036614156575087,-0.1530049196564241,10.018007671567656,-37.07655472115779,-76.36725927452343,-3.652425251498506,37.34767379654696,466.0,73.05740773455557,74.90119582537007,Amusement
1360,-0.6840008889668874,0.06722774454312502,-0.08096248058801138,10.036935821859608,1.8258929954349692,-95.32587353212153,45.40349229726393,37.495039525956486,660.0,80.62056359993007,74.118589096959,Amusement
1370,-0.6676781276539764,0.0037777202345384577,-0.2936291147346922,9.72157099592701,57.688328088506346,24.09142890975663,18.924350536643328,37.400218833987964,655.0,79.73763231061429,74.89897433189667,Amusement
1380,-0.5668546532722893,0.029302829564649514,-0.13328797802283346,9.736971977435623,21.287991344942157,-44.997848742489985,-30.72560472987615,37.337916323319746,559.0,71.13561166088195,74.25766533133681,Amusement
1390,-0.843850721707695,-0.23190293515663993,0.11319014791345565,9.757732308670924,-19.079461036479465,-98.63491557221316,55.62277699002565,37.500209218513426,267.0,77.03526143562267,74.59149397016881,Amusement
1400,-0.6965664498203197,0.007353052277682814,0.22709658499360555,9.598332423344859,48.117496095674106,9.682936597379621,36.63101086576059,36.75935354140015,611.0,70.14171632729357,75.07741087107979,Amusement
1410,-0.590606023451398,0.14939948737363493,-0.27664959725328764,9.66220220802737,-131.727380279983,125.49460564759184,17.462931104058473,37.43557506390618,690.0,68.10190917605534,75.52821280767289,Amusement
